Fecha,FT-06017,TT-06017,TIT-06022,PT-06020A,PT-06021,PY-06020A,PY-06020B,PY-06020C,PY-06020D,PY-06020E,PDIT-06022A,PDIT-06022B,PDIT-06022C,PDIT-06022D,PDIT-06022E,EZY-06014,EZY-06004
11/13/2021 12:00:00 AM,8287.431641,113.7367935,109.4206696,1189.857422,50.25711823,40.73550797,40.72754669,0,40.72754669,0,3.504153252,7.52362442,3.909063339,7.763717651,0.416097641,100,100
11/13/2021 1:00:00 AM,8183.069824,113.7412109,109.4886475,1190.08313,51.45056915,40.73550797,40.72754669,0,40.72754669,0,3.547259331,7.514167786,3.909063339,7.543708801,0.416097641,100,100
11/13/2021 2:00:00 AM,8389.152344,113.6484604,109.4447327,1189.894409,67.53076172,40.73550797,40.72754669,0,40.72754669,0,3.583298683,7.514129639,3.860304832,7.662139893,0.416097641,100,100
11/13/2021 3:00:00 AM,8414.378906,113.6087112,109.4930191,1190.144043,74.91916656,40.73550797,40.72754669,0,40.72754669,0,3.644070625,7.508468628,3.812252998,7.830795288,0.416097641,100,100
11/13/2021 4:00:00 AM,8413.117188,113.6572952,109.4652786,1190.291016,62.80406189,40.73550797,40.72754669,0,40.72754669,0,3.504153252,7.407360077,3.812252998,7.585449219,0.416097641,100,100
11/13/2021 5:00:00 AM,8262.567383,113.6263809,109.3661499,1189.84375,60.80189514,40.73550797,40.72754669,0,40.72754669,0,3.400982857,7.346740723,3.860304832,7.494220734,0.416097641,100,100
11/13/2021 6:00:00 AM,4431.535645,113.6396332,109.3915863,1189.606445,48.60826874,31.20723534,30.8098011,0,30.8098011,0,1.450632095,3.209262848,3.908356667,3.683418274,0.416097641,100,100
11/13/2021 7:00:00 AM,239.6792603,113.3790512,109.4145737,1189.388184,46.54328156,6.795483112,6.804387569,0,6.804387569,0,-0.200806618,-0.03030014,3.665976524,0.343048096,0.416097641,100,100
11/13/2021 8:00:00 AM,0,112.8579025,108.7225418,1194.582031,46.37840271,0,0,0,0,0,-0.200806618,-0.14736557,2.928941727,0.205696106,0.416097641,100,100
11/13/2021 9:00:00 AM,0,112.1556702,108.7377625,1193.518066,45.30272675,0,0,0,0,0,-0.200806618,-0.152626038,2.637802124,0.154289246,0.416097641,100,100
11/13/2021 10:00:00 AM,0,111.2738266,108.7335281,1193.518066,45.30272675,0,0,0,0,0,-0.200806618,-0.062576294,2.588336945,0.154289246,0.416097641,100,100
11/13/2021 11:00:00 AM,0,110.4405746,108.4529419,1193.518066,45.31057739,0,0,0,0,0,-0.200806618,-0.124435425,2.83425045,0.154289246,0.416097641,100,100
11/13/2021 12:00:00 PM,0,109.6117249,107.9359131,1193.518066,45.31057739,0,0,0,0,0,-0.200806618,-0.205661774,3.364943504,0.154289246,0.416097641,100,100
11/13/2021 1:00:00 PM,0,108.7033844,107.4767914,1192.584595,45.31057739,0,0,0,0,0,-0.200806618,-0.189628601,3.412996292,0.161430359,0.416097641,100,100
11/13/2021 2:00:00 PM,0,107.750885,107.037735,1191.567505,45.31057739,0,0,0,0,0,-0.200806618,-0.148864746,2.922581673,0.161430359,0.416097641,100,100
11/13/2021 3:00:00 PM,0,106.8557968,106.7128754,1191.8479,45.31057739,0,0,0,0,0,-0.200806618,-0.185966492,3.067444801,0.161430359,0.416097641,100,100
11/13/2021 4:00:00 PM,0,105.9562912,106.3487015,1191.8479,45.31057739,0,0,0,0,0,-0.200806618,-0.238666534,3.263186455,0.161430359,0.416097641,100,100
11/13/2021 5:00:00 PM,0,105.1701431,105.7969131,1191.870728,45.31057739,0,0,0,0,0,-0.200806618,-0.153129578,3.506979942,0.209087372,0.416097641,100,100
11/13/2021 6:00:00 PM,0,104.2264709,105.1648407,1191.870728,45.31057739,0,0,0,0,0,-0.200806618,-0.205570221,3.895637512,0.209087372,0.416097641,100,100
11/13/2021 7:00:00 PM,0,103.2960587,104.6027451,1191.934937,45.31057739,0,0,0,0,0,-0.200806618,-0.229991913,3.943689346,0.209087372,0.416097641,100,100
11/13/2021 8:00:00 PM,0,102.3038025,103.9761963,1191.934937,45.31057739,0,0,0,0,0,-0.200806618,-0.218105316,3.993154526,0.209087372,0.416097641,100,100
11/13/2021 9:00:00 PM,0,101.3027115,103.3827744,1191.934937,45.31057739,0,0,0,0,0,-0.200806618,-0.208145142,4.089259148,0.209087372,0.416097641,100,100
11/13/2021 10:00:00 PM,0,100.3943787,102.7789612,1191.828247,45.31057739,0,0,0,0,0,-0.200806618,-0.201335907,4.039793968,0.209087372,0.416097641,100,100
11/13/2021 11:00:00 PM,0,99.50812531,102.2617188,1191.626221,45.31057739,0,0,0,0,0,-0.200806618,-0.221961975,4.039793968,0.209087372,0.416097641,100,100
11/14/2021 12:00:00 AM,0,98.66161346,101.6747513,1190.892578,45.31057739,0,0,0,0,0,-0.200806618,-0.205257416,4.136604309,0.209087372,0.416097641,100,100
11/14/2021 1:00:00 AM,0,97.79743958,101.2211838,1190.906372,45.31057739,0,0,0,0,0,-0.200806618,-0.241294861,4.136604309,0.209087372,0.416097641,100,100
11/14/2021 2:00:00 AM,0,96.9597702,100.5186615,1190.981812,45.31057739,0,0,0,0,0,-0.200806618,-0.19827652,4.232708931,0.209087372,0.416097641,100,100
11/14/2021 3:00:00 AM,0,96.26636505,99.88989258,1190.746338,45.31057739,0,0,0,0,0,-0.200806618,-0.205532074,4.28217411,0.209087372,0.416097641,100,100
11/14/2021 4:00:00 AM,0,95.49935913,99.60600281,1190.746338,45.31057739,0,0,0,0,0,-0.200806618,-0.198604584,4.28217411,0.209087372,0.416097641,100,100
11/14/2021 5:00:00 AM,0,94.69702148,99.1401062,1189.757568,45.31057739,0,0,0,0,0,-0.200806618,-0.210334778,4.330225945,0.209087372,0.416097641,100,100
11/14/2021 6:00:00 AM,0,93.96092224,98.69260406,1189.757568,45.31057739,0,0,0,0,0,-0.200806618,-0.196086884,4.234122276,0.209087372,0.416097641,100,100
11/14/2021 7:00:00 AM,0,93.28961182,98.23439026,1189.757568,45.31057739,0,0,0,0,0,-0.200806618,-0.185508728,3.843345642,0.209087372,0.416097641,100,100
11/14/2021 8:00:00 AM,0,92.54026794,97.73472595,1188.861816,45.31057739,0,0,0,0,0,-0.200806618,-0.186702728,3.400276184,0.211280823,0.464856148,100,100
11/14/2021 9:00:00 AM,0,91.97200012,97.54838562,1188.861816,44.25845337,0,0,0,0,0,-0.200806618,-0.054725647,2.257624626,0.094680786,0.36875248,100,100
11/14/2021 10:00:00 AM,0,91.63192749,97.46937561,1188.673096,44.25845337,0,0,0,0,0,-0.200806618,-0.036411285,2.108521461,0.101688385,0.36875248,100,100
11/14/2021 11:00:00 AM,0,91.38018799,97.44703674,1188.56543,44.25845337,0,0,0,0,0,-0.200806618,-0.032772064,2.011711121,0.100257874,0.36875248,100,100
11/14/2021 12:00:00 PM,0,91.2256012,97.36576843,1188.710449,43.23773956,0,0,0,0,0,-0.200806618,-0.096488953,2.303557396,0.159622192,0.36875248,100,100
11/14/2021 1:00:00 PM,0,90.93558502,97.09762573,1188.834717,44.35267639,0,0,0,0,0,-0.200806618,-0.112377167,2.495059013,0.160030365,0.36875248,100,100
11/14/2021 2:00:00 PM,0,90.64850616,96.90209961,1188.321655,44.35267639,0,0,0,0,0,-0.200806618,-0.201366425,3.231387138,0.160030365,0.36875248,100,100
11/14/2021 3:00:00 PM,0,90.25102234,96.66572571,1188.084961,45.38909149,0,0,0,0,0,-0.200806618,-0.192798615,3.181921959,0.163635254,0.36875248,100,100
11/14/2021 4:00:00 PM,0,89.7843399,96.50288391,1187.009766,45.38909149,0,0,0,0,0,-0.200806618,-0.180984497,3.129630089,0.163635254,0.36875248,100,100
11/14/2021 5:00:00 PM,0,89.35593414,96.16381836,1188.030396,45.38909149,0,0,0,0,0,-0.200806618,-0.198936462,3.425715446,0.212299347,0.36875248,100,100
11/14/2021 6:00:00 PM,0,88.84949493,95.61833191,1187.620239,45.38909149,0,0,0,0,0,-0.200806618,-0.215053558,3.717561722,0.212299347,0.36875248,100,100
11/14/2021 7:00:00 PM,0,88.41226196,95.27924347,1187.620239,45.38909149,0,0,0,0,0,-0.200806618,-0.198192596,3.863838196,0.212299347,0.36875248,100,100
11/14/2021 8:00:00 PM,0,87.82633209,94.84972382,1187.620239,45.38909149,0,0,0,0,0,-0.200806618,-0.199169159,3.91189003,0.212299347,0.36875248,100,100
11/14/2021 9:00:00 PM,0,87.38025665,94.49321747,1187.663208,45.38909149,0,0,0,0,0,-0.200806618,-0.195140839,3.959941864,0.212299347,0.36875248,100,100
11/14/2021 10:00:00 PM,0,86.84291077,94.0210495,1187.574219,45.38909149,0,0,0,0,0,-0.200806618,-0.204296112,3.959941864,0.212299347,0.36875248,100,100
11/14/2021 11:00:00 PM,0,86.36592102,93.71936035,1186.510742,45.38909149,0,0,0,0,0,-0.200806618,-0.208183289,3.91189003,0.212299347,0.36875248,100,100
11/15/2021 12:00:00 AM,0,85.8197403,93.32236481,1186.577393,45.38909149,0,0,0,0,0,-0.200806618,-0.196537018,3.960648537,0.212299347,0.36875248,100,100
11/15/2021 1:00:00 AM,0,85.36925507,93.11827087,1186.523315,45.38909149,0,0,0,0,0,-0.200806618,-0.200141907,4.01011467,0.212299347,0.36875248,100,100
11/15/2021 2:00:00 AM,0,84.87165833,92.66162872,1186.610352,45.38909149,0,0,0,0,0,-0.200806618,-0.205005646,4.058166504,0.212299347,0.36875248,100,100
11/15/2021 3:00:00 AM,0,84.4211731,92.42072296,1185.469116,45.38909149,0,0,0,0,0,-0.200806618,-0.245662689,4.107631683,0.212299347,0.36875248,100,100
11/15/2021 4:00:00 AM,0,83.89706421,92.06550598,1185.469116,45.38909149,0,0,0,0,0,-0.200806618,-0.210678101,4.107631683,0.212299347,0.36875248,100,100
11/15/2021 5:00:00 AM,0,83.46865845,91.70444489,1185.469116,45.38909149,0,0,0,0,0,-0.200806618,-0.222740173,4.204442978,0.212299347,0.36875248,100,100
11/15/2021 6:00:00 AM,0,82.95780945,91.46395111,1184.461182,45.38909149,0,0,0,0,0,-0.200806618,-0.20647049,4.252494812,0.212299347,0.36875248,100,100
11/15/2021 7:00:00 AM,0,82.54264832,91.17871857,1184.512695,45.38909149,0,0,0,0,0,-0.200806618,-0.2162323,3.955702782,0.212299347,0.36875248,100,100
11/15/2021 8:00:00 AM,0,82.04064178,91.06536865,1184.512695,45.38909149,0,0,0,0,0,-0.200806618,-0.203380585,3.319718361,0.205989838,0.416804314,100,100
11/15/2021 9:00:00 AM,0,81.75356293,90.70886993,1184.512695,45.38909149,0,0,0,0,0,-0.200806618,-0.139141083,2.734612465,0.15819931,0.416804314,100,100
11/15/2021 10:00:00 AM,0,81.52832031,90.73408508,1183.49585,44.38407898,0,0,0,0,0,-0.200806618,-0.023422241,2.08873558,0.110595703,0.416804314,100,100
11/15/2021 11:00:00 AM,0,81.46207428,90.73763275,1183.49585,44.38407898,0,0,0,0,0,-0.200806618,-0.07301712,2.040683746,0.110595703,0.416804314,100,100
11/15/2021 12:00:00 PM,0,81.47090912,90.7964859,1183.198486,43.36336517,0,0,0,0,0,-0.200806618,-0.158092499,2.48092556,0.158374786,0.416804314,100,100
11/15/2021 1:00:00 PM,0,81.40466309,90.65803528,1183.198486,44.39192963,0,0,0,0,0,-0.200806618,-0.187088013,3.157189369,0.158374786,0.416804314,100,100
11/15/2021 2:00:00 PM,0,81.28982544,90.51158905,1183.198486,44.39192963,0,0,0,0,0,-0.200806618,-0.207935333,3.157189369,0.158374786,0.416804314,100,100
11/15/2021 3:00:00 PM,0,81.02188873,90.39699554,1183.198486,44.39192963,0,0,0,0,0,-0.200806618,-0.204689026,3.352931023,0.206607819,0.416804314,100,100
11/15/2021 4:00:00 PM,0,80.80106354,90.4571228,1182.740112,44.39192963,0,0,0,0,0,-0.200806618,-0.199714661,3.400276184,0.206607819,0.416804314,100,100
11/15/2021 5:00:00 PM,0,80.55815125,90.15779877,1182.689087,44.39192963,0,0,0,0,0,-0.200806618,-0.190341949,3.158602715,0.163211823,0.416804314,100,100
11/15/2021 6:00:00 PM,0,80.31524658,89.54360962,1256.467651,44.39192963,7.575174332,7.582360744,0,0,0,-0.200806618,0.039920807,3.794586182,0.211044312,0.416804314,100,100
11/15/2021 7:00:00 PM,3193.908447,102.3091965,99.34658051,1250.130737,47.42266846,32.03084946,32.40536499,0,0,0,2.538870811,5.025737762,4.085725784,0.211044312,0.416804314,100,100
11/15/2021 8:00:00 PM,4125.914551,103.5885315,99.78218079,1209.383911,48.1842804,37.62453461,37.62453079,0,5,0,3.249759674,6.532333374,4.132364273,0.336936951,0.416804314,100,100
11/15/2021 9:00:00 PM,6794.636719,102.7449646,99.05168915,1129.553345,60.37789917,39.12549591,39.18288803,0,39.18288803,0,3.424302101,7.234214783,3.931675911,7.636566162,0.416804314,100,100
11/15/2021 10:00:00 PM,7347.775879,102.8067932,98.94194031,1090.027954,50.06082916,40.3551178,40.34825897,0,40.34825897,0,3.831332207,7.842895508,3.829918861,7.979003906,0.416804314,100,100
11/15/2021 11:00:00 PM,7760.25,102.4372787,98.54769897,1089.974854,51.18361664,40.3551178,40.34825897,0,40.34825897,0,4.07653904,8.417694092,3.829918861,8.318206787,0.416804314,100,100
11/16/2021 12:00:00 AM,7786.126465,102.5432739,98.6599884,1089.127441,51.18361664,40.87036514,40.85786057,0,40.85786057,0,4.232708931,8.601722717,3.781867027,8.70905304,0.416804314,100,100
11/16/2021 1:00:00 AM,7825.099609,103.5487747,99.78651428,1090.328125,51.18361664,40.87036514,40.85786057,0,40.85786057,0,4.201616287,8.557052612,3.781867027,8.687721252,0.416804314,100,100
11/16/2021 2:00:00 AM,8122.896484,104.2981186,100.9498215,1069.800659,87.85869598,41.32723236,41.20193863,0,41.20193863,0,4.200202942,8.64289856,3.733107567,9.061019897,0.416804314,100,100
11/16/2021 3:00:00 AM,8105.206543,105.3301239,101.9315033,1069.907593,78.4288559,41.32723236,41.20193863,0,41.20193863,0,4.200202942,8.650512695,3.733107567,9.050239563,0.416804314,100,100
11/16/2021 4:00:00 AM,8014.597168,105.8689423,102.4068146,1069.951172,70.62431335,41.32723236,41.20193863,0,41.20193863,0,4.270161629,8.78086853,3.733107567,9.1820755,0.416804314,100,100
11/16/2021 5:00:00 AM,8101.641602,106.1103745,102.5653458,1070.00769,61.20232391,41.32723236,41.20193863,0,41.20193863,0,4.36979866,8.915779114,3.781160355,9.163238525,0.416804314,100,100
11/16/2021 6:00:00 AM,8179.846191,106.481369,102.9368515,1070.098022,61.32794952,41.32723236,41.20193863,0,41.20193863,0,4.41926384,9.000312805,3.733107567,9.331878662,0.416804314,100,100
11/16/2021 7:00:00 AM,8170.52832,106.8214493,103.3929443,1069.960083,67.80556488,41.32723236,41.20193863,0,41.20193863,0,4.401597977,9.042724609,3.586125374,9.346054077,0.416804314,100,100
11/16/2021 8:00:00 AM,8069.672363,107.0628891,103.483284,1071.115845,55.42350769,41.32723236,41.20193863,0,41.20193863,0,4.437637329,8.966308594,2.953674316,9.119842529,0.416804314,100,100
11/16/2021 9:00:00 AM,8092.087891,106.8818054,103.2688828,1070.477295,64.7041626,41.32723236,41.20193863,0,41.20193863,0,4.487102509,9.113777161,2.209572792,9.288734436,0.416804314,100,100
11/16/2021 10:00:00 AM,8137.565918,106.554985,102.9753799,1070.149292,76.19113922,41.32723236,41.20193863,0,41.20193863,0,4.541514397,9.296470642,2.599642754,9.377258301,0.416804314,100,100
11/16/2021 11:00:00 AM,8289.942383,106.325325,102.8329468,1070.149292,85.19698334,41.83007813,41.72068405,0,41.72068405,0,4.599459648,9.656959534,2.552297592,9.548301697,0.416804314,100,100
11/16/2021 12:00:00 PM,9213.219727,105.9072189,102.6739197,1009.992615,52.00018311,40.40028,40.26608276,40.26608276,40.26608276,0,3.866664886,7.915916443,6.678421021,7.706382751,0.416804314,100,100
11/16/2021 1:00:00 PM,9492.668945,105.7879715,102.601738,1010.142639,52.00018311,40.40028,40.26608276,40.26608276,40.26608276,0,3.867371559,8.064468384,7.27059269,7.90070343,0.416804314,100,100
11/16/2021 2:00:00 PM,9613.249023,105.6996384,102.3812561,1010.441833,52.00018311,40.40028,40.26608276,40.26608276,40.26608276,0,3.822145462,7.998947144,7.513679981,7.856880188,0.416804314,100,100
11/16/2021 3:00:00 PM,9531.092773,105.6068954,102.2471924,1010.093018,53.17793274,40.40028,40.26608276,40.26608276,40.26608276,0,3.836278915,8.097640991,7.365990162,7.907470703,0.416804314,100,100
11/16/2021 4:00:00 PM,9736.209961,105.536232,102.1243362,1020.365356,53.31926727,40.20651245,40.19109344,40.19109344,40.19109344,0,3.904823303,8.25944519,7.612610817,8.072166443,0.416804314,100,100
11/16/2021 5:00:00 PM,10085.4502,105.4213943,102.1761932,1040.22937,89.23273468,40.5495491,40.51728821,40.51728821,40.51728821,0,3.937329292,8.307945251,7.761007309,8.358528137,0.416804314,100,100
11/16/2021 6:00:00 PM,9905.832031,105.4832306,102.0790787,1039.990479,66.24308777,40.57024002,40.51623535,40.51623535,40.51623535,0,3.888570786,8.226341248,7.95886898,8.048965454,0.416804314,100,100
11/16/2021 7:00:00 PM,9900.742188,105.4743958,102.1023407,1040.187378,59.96961212,40.57024002,40.51623535,40.51623535,40.51623535,0,3.836278915,8.155830383,8.152490616,8.007164001,0.416804314,100,100
11/16/2021 8:00:00 PM,9514.027344,105.5273972,102.0146713,1040.140503,52.36921692,40.57024002,40.51623535,40.51623535,40.51623535,0,3.725335121,7.8098526,8.056386948,7.803703308,0.416804314,100,100
11/16/2021 9:00:00 PM,9897.404297,105.536232,102.1288452,1040.212891,70.6478653,40.57659912,40.51289368,40.51289368,40.51289368,0,3.894224167,8.096138,7.955335617,8.097076416,0.416804314,100,100
11/16/2021 10:00:00 PM,9866.962891,105.6157227,102.1917419,1039.827148,66.62782288,40.57659912,40.51289368,40.51289368,40.51289368,0,3.767026901,8.08140564,7.905869961,7.955665588,0.416804314,100,100
11/16/2021 11:00:00 PM,10017.21484,105.7084732,102.2595825,1039.74353,69.57218933,40.57659912,40.51289368,40.51289368,40.51289368,0,3.831332207,8.103729248,7.857818127,8.013702393,0.416804314,100,100
11/17/2021 12:00:00 AM,9893.770508,105.7968063,102.3900986,1044.562988,72.28101349,40.57659912,40.51289368,40.51289368,40.51289368,0,3.731694221,8.030830383,7.863471031,7.89743042,0.416804314,100,100
11/17/2021 1:00:00 AM,9970.886719,106.0927124,102.4991074,1074.832642,77.68295288,40.53342819,40.51289368,40.51289368,40.51289368,0,3.804479599,8.030136108,7.968055248,7.880020142,0.416804314,100,100
11/17/2021 2:00:00 AM,9860.729492,106.317955,102.7423782,1089.848999,61.37506104,39.82958221,39.84724426,39.84673309,39.84673309,0,3.700602531,7.669967651,8.064866066,7.798690796,0.416804314,100,100
11/17/2021 3:00:00 AM,9694.902344,106.6006165,103.0361252,1095.382202,66.4629364,39.82604218,39.82369995,39.82369995,39.82369995,0,3.699895859,7.682044983,8.113624573,7.76739502,0.416804314,100,100
11/17/2021 4:00:00 AM,9658.22168,106.7993622,103.0973969,1099.553223,55.50202179,39.79998016,39.80988312,39.80988312,39.80988312,0,3.697775841,7.297832489,8.158143997,7.713386536,0.416804314,100,100
11/17/2021 5:00:00 AM,9807.479492,106.8832779,103.2463379,1099.816162,64.94756317,40.3248558,40.32344437,40.32344437,40.32344437,0,3.652549744,7.539619446,8.109384537,7.684310913,0.416804314,100,100
11/17/2021 6:00:00 AM,10003.65039,107.0849762,103.3726654,1099.323853,70.82060242,40.3248558,40.32344437,40.32344437,40.32344437,0,3.64618969,7.637390137,8.061332703,7.654800415,0.416804314,100,100
11/17/2021 7:00:00 AM,9927.606445,107.2660522,103.4561615,1100.23999,61.94038391,40.3248558,40.32344437,40.32344437,40.32344437,0,3.564218521,7.376873016,7.763833523,7.59677124,0.416804314,100,100
11/17/2021 8:00:00 AM,9899.219727,107.3632126,103.5360565,1099.50647,60.9353714,40.3248558,40.32344437,40.32344437,40.32344437,0,3.494967461,7.339427948,7.058598042,7.41752243,0.416804314,100,100
11/17/2021 9:00:00 AM,9909.731445,107.4382935,103.6154785,1099.919067,60.18161011,40.3248558,40.32344437,40.32344437,40.32344437,0,3.497794151,7.135002136,6.667114258,7.293186188,0.416804314,100,100
11/17/2021 10:00:00 AM,9876.287109,107.5619583,103.7831573,1099.919067,53.75895691,40.3248558,40.32344437,40.32344437,40.32344437,0,3.457514763,7.145210266,6.224752426,7.133182526,0.416804314,100,100
11/17/2021 11:00:00 AM,3109.126465,108.7882843,104.1517792,1279.980713,46.69246674,31.85069847,31.85197449,0,0,0,2.108521461,4.234809875,3.094297409,0.164581299,0.416804314,100,100
11/17/2021 12:00:00 PM,3484.200195,108.8633652,104.2722931,1299.97998,47.39126587,33.71791077,33.75023651,0,0,0,2.328996658,4.727413177,3.287212372,0.164878845,0.416804314,100,100
11/17/2021 1:00:00 PM,3785.082031,108.7485352,103.8852539,1299.97998,47.39126587,35.25114441,35.29092026,0,0,0,2.583390236,5.111175537,3.37978363,0.164878845,0.416804314,100,100
11/17/2021 2:00:00 PM,3847.355225,108.6690369,103.9360046,1299.97998,48.43553162,35.25114441,35.29092026,0,0,0,2.643455505,5.291690826,2.885128975,0.164878845,0.416804314,100,100
11/17/2021 3:00:00 PM,3822.8479,108.6822891,103.6575928,1319.678345,47.50119019,35.1595192,35.17191696,0,0,0,2.615896225,5.142120361,3.814373016,0.213447571,0.416804314,100,100
11/17/2021 4:00:00 PM,3824.297363,108.5851212,103.664978,1319.690918,47.50119019,35.1595192,35.17191696,0,0,0,2.615896225,5.184940338,3.960648537,0.213447571,0.416804314,100,100
11/17/2021 5:00:00 PM,3824.006836,108.5630417,103.6637115,1329.814209,47.50119019,35.05532074,35.41975784,0,0,0,2.634268761,5.236305237,4.009407997,0.213447571,0.416804314,100,100
11/17/2021 6:00:00 PM,3808.610596,108.479126,103.3803635,1329.823486,47.50119019,35.05532074,34.90164948,0,0,0,2.651934624,5.251701355,4.154977798,0.213447571,0.416804314,100,100
11/17/2021 7:00:00 PM,8522.614258,107.5119019,103.1578064,1179.946045,51.72537994,40.75987244,40.75459671,0,40.75459671,0,3.896344185,8.243103027,3.995981216,8.296600342,0.416804314,100,100
11/17/2021 8:00:00 PM,8014.652344,107.4633179,103.2063141,1160.045776,51.35634613,40.9284935,40.86452866,0,40.86452866,0,3.885037422,8.117141724,3.94722271,8.100799561,0.416804314,100,100
11/17/2021 9:00:00 PM,9516.432617,107.3808746,103.4973679,1119.866211,51.22286987,42.97428513,43.01204681,0,43.01204681,0,4.474382401,9.382324219,3.897050858,9.89692688,0.416804314,100,100
11/17/2021 10:00:00 PM,9263.082031,107.6767883,103.8571167,1119.887695,52.30639648,42.46103287,42.50843048,0,42.50843048,0,4.436930656,9.304519653,3.897050858,9.725784302,0.416804314,100,100
11/17/2021 11:00:00 PM,9664.520508,107.7872086,104.2785187,1119.887695,101.9838257,44.01084518,44.02199554,0,44.02199554,0,4.55918026,9.644355774,3.897050858,10.09939575,0.416804314,100,100
11/18/2021 12:00:00 AM,9452.462891,108.3907928,104.5420761,1120.095215,53.90813446,42.98543549,42.96875381,0,42.96875381,0,4.480035782,9.69367981,3.897050858,10.04572296,0.416804314,100,100
11/18/2021 1:00:00 AM,9568.03125,108.5983734,104.8331299,1120.095215,70.79705048,43.50841141,43.46908569,0,43.46908569,0,4.477209091,9.630256653,3.897050858,9.938705444,0.416804314,100,100
11/18/2021 2:00:00 AM,9524.291016,108.8280334,105.1496735,1120.019531,75.0605011,43.50841141,43.46908569,0,43.46908569,0,4.434103966,9.64730835,3.897050858,9.941642761,0.416804314,100,100
11/18/2021 3:00:00 AM,9602.677734,109.1313019,105.421257,1120.077393,77.89494324,43.50841141,43.46908569,0,43.46908569,0,4.414317131,9.597625732,3.897050858,9.957977295,0.416804314,100,100
11/18/2021 4:00:00 AM,9555.90625,109.2770538,105.5214539,1120.077393,82.06417847,43.50841141,43.46908569,0,43.46908569,0,4.407251358,9.567375183,3.945102692,9.97555542,0.416804314,100,100
11/18/2021 5:00:00 AM,9661.12793,109.4272156,105.6622391,1120.077393,89.4211731,43.50841141,43.9900322,0,43.9900322,0,4.47155571,9.514953613,3.945102692,9.948120117,0.416804314,100,100
11/18/2021 6:00:00 AM,9643.791992,109.4802094,105.7256088,1119.993652,91.00720978,44.01114273,43.9900322,0,43.9900322,0,4.41926384,9.475883484,3.945102692,9.91342926,0.416804314,100,100
11/18/2021 7:00:00 AM,9729.427734,109.5287933,105.7976761,1130.41394,100.4998627,44.15584946,44.14614487,0,44.14614487,0,4.470849037,9.525093079,3.895637512,9.962654114,0.416804314,100,100
11/18/2021 8:00:00 AM,9579.279297,109.6657104,105.9582977,1130.07666,98.87457275,44.15584946,44.14614487,0,44.14614487,0,4.466609955,9.552886963,3.451861382,9.934944153,0.416804314,100,100
11/18/2021 9:00:00 AM,9717.007813,109.7982025,106.2132874,1130.07666,99.40063477,44.15584946,44.14614487,0,44.14614487,0,4.482862473,9.542419434,2.913394928,9.93447876,0.416804314,100,100
11/18/2021 10:00:00 AM,9684.070313,109.9307098,106.2863464,1130.07666,96.69181061,44.15584946,44.14614487,0,44.14614487,0,4.491342545,9.56022644,2.861103058,9.907409668,0.416804314,100,100
11/18/2021 11:00:00 AM,9717.291016,110.1500626,106.4084854,1130.07666,96.44055176,44.15584946,44.14614487,0,44.14614487,0,4.541514397,9.625747681,2.561484337,9.958251953,0.416804314,100,100
11/18/2021 12:00:00 PM,9600.827148,110.3090515,106.5340271,1130.07666,89.4211731,44.15584946,44.14614487,0,44.14614487,0,4.544341087,9.623558044,2.75722599,9.855003357,0.416804314,100,100
11/18/2021 1:00:00 PM,9672.779297,110.4592133,106.693718,1130.07666,89.31910706,44.1721611,44.14614487,0,44.14614487,0,4.611473083,9.707824707,2.707759857,10.0389328,0.416804314,100,100
11/18/2021 2:00:00 PM,9683.764648,110.5784683,106.8727951,1130.07666,96.86454773,44.1721611,44.14614487,0,44.14614487,0,4.593099594,9.717498779,3.342330933,10.16738129,0.416804314,100,100
11/18/2021 3:00:00 PM,9793.365234,110.7197952,107.1166153,1130.07666,97.83029938,44.1721611,44.14614487,0,44.14614487,0,4.585326195,9.680877686,3.537365913,10.22467804,0.416804314,100,100
11/18/2021 4:00:00 PM,9648.132813,110.8743744,107.1790161,1130.07666,93.7552948,44.1721611,44.14614487,0,44.14614487,0,4.554940224,9.664398193,3.780453682,10.17497253,0.416804314,100,100
11/18/2021 5:00:00 PM,9712.862305,111.0937271,107.4520569,1130.07666,95.45909882,44.1721611,44.14614487,0,44.14614487,0,4.531620979,9.648117065,3.828505516,10.13647461,0.416804314,100,100
11/18/2021 6:00:00 PM,9840.043945,111.1953049,107.4468079,1130.07666,95.08221436,44.1721611,44.14614487,0,44.14614487,0,4.488515854,9.578651428,3.877970695,10.06150055,0.416804314,100,100
11/18/2021 7:00:00 PM,9764.756836,111.4514694,107.649231,1150.061523,86.57102203,43.46076202,43.41972733,0,43.41972733,0,4.482862473,9.628074646,3.928143501,10.0341568,0.416804314,100,100
11/18/2021 8:00:00 PM,9615.951172,111.5397949,107.6472855,1150.061523,85.08705902,43.46076202,43.41972733,0,43.41972733,0,4.410078049,9.522651672,3.976902008,9.949028015,0.416804314,100,100
11/18/2021 9:00:00 PM,9674.172852,111.5662918,107.706749,1150.061523,91.07787323,43.46076202,43.41972733,0,43.41972733,0,4.374038696,9.515159607,4.024953842,9.9582901,0.416804314,100,100
11/18/2021 10:00:00 PM,9718.972656,111.6678772,107.7575836,1150.033936,84.4981842,43.46076202,43.41972733,0,43.41972733,0,4.35637188,9.466133118,4.024953842,9.918548584,0.416804314,100,100
